"sqrt_distance","log_landsize","Lattitude","Longtitude","rooms_cat","year_built_cat","car_cat","Regionname","Type","Method","Price","log_price"
1.6587808396035,-0.128782826607505,2.32833587900489,-1.04639652602912,"Medianas","Moderna","2_o_más_plazas","Northern_Metropolitan","h","VB",550000,5.74036268949424
0.329153080523048,0.63984652406992,1.30419321326462,-0.518226085672643,"Medianas","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","S",870000,5.93951925261862
0.747583909540251,0.500176635302772,-1.60017487912341,0.14568281391067,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",2905000,6.46314613672635
0.747583909540251,0.75755719927524,-1.60307899468404,0.240334950259648,"Pequeñas","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",1695000,6.2291697025391
0.747583909540251,0.688192112420902,-1.54916345797196,0.066006066274216,"Grandes","Antigua","2_o_más_plazas","Southern_Metropolitan","h","SP",2550000,6.40654018043396
3.08385063486321,0.533423214518686,-2.83846450098452,2.56919988720238,"Medianas","Desconocido","2_o_más_plazas","South_Eastern_Metropolitan","h","S",561000,5.74896286125616
-0.857819211579353,-0.579566058592172,-0.22450796465653,0.479749177494817,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","SP",525000,5.72015930340596
-0.857819211579353,0.731306086754709,-0.0832164293386484,0.464101816212469,"Grandes","Antigua","2_o_más_plazas","Southern_Metropolitan","h","PI",2800000,6.44715803134222
-0.857819211579353,-0.608385408007349,-0.0918025101264537,0.4168717441195,"Medianas","Antigua","2_o_más_plazas","Southern_Metropolitan","h","S",2402500,6.38066339634058
-0.857819211579353,-0.345020012819896,-0.15556678656577,0.332779176734478,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","VB",5e+05,5.69897000433602
-0.857819211579353,0.424405277756847,-0.0628876204144546,0.235439150103751,"Grandes","Desconocido","Hasta_1_plaza","Southern_Metropolitan","h","S",3900000,6.5910646070265
-0.857819211579353,1.21346279334523,-0.251150068277711,0.406024186911529,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","S",697000,5.84323277809801
-0.644388152932862,1.06681260545073,-0.205315548777791,0.587648773089773,"Pequeñas","Antigua","2_o_más_plazas","Southern_Metropolitan","u","S",802500,5.90444504107691
-0.644388152932862,0.821822638293569,-0.299509905656409,0.5742093216813,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",441000,5.64443858946784
-0.644388152932862,1.48471848642638,-0.266933305020089,0.509219974513083,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",5e+05,5.69897000433602
-0.0837754677839867,-1.36733852694541,0.701399835599133,0.66060579502199,"Pequeñas","Moderna","2_o_más_plazas","Eastern_Metropolitan","t","S",738000,5.86805636182304
-0.102876017600459,-1.07497868124718,0.854812896735162,0.591392620267973,"Medianas","Desconocido","2_o_más_plazas","Eastern_Metropolitan","t","SA",715000,5.85430604180108
-0.102876017600459,0.397396441373167,0.902288872856274,0.555010105383248,"Medianas","Antigua","Hasta_1_plaza","Eastern_Metropolitan","h","S",8e+05,5.90308998699194
-0.102876017600459,-1.60216228045149,0.753421383902061,0.581601019955906,"Pequeñas","Moderna","Hasta_1_plaza","Eastern_Metropolitan","t","S",680000,5.83250891270624
-0.102876017600459,0.537521016429282,0.914157866886641,0.565857662591765,"Medianas","Desconocido","2_o_más_plazas","Eastern_Metropolitan","h","S",1010000,6.00432137378264
-0.102876017600459,-0.589103062765804,0.943451554280489,0.627775135152424,"Medianas","Desconocido","Hasta_1_plaza","Eastern_Metropolitan","u","VB",630000,5.79934054945358
-0.102876017600459,-0.00921681469276983,0.908349635765392,0.408040104622363,"Medianas","Antigua","2_o_más_plazas","Eastern_Metropolitan","h","S",580000,5.76342799356294
-0.102876017600459,-2.0217500244405,0.816428064977682,0.506340092068021,"Pequeñas","Desconocido","Hasta_1_plaza","Eastern_Metropolitan","u","S",444000,5.64738297011462
1.34740223519895,0.647400036600732,1.60647376335487,-2.43440386829068,"Grandes","Moderna","2_o_más_plazas","Western_Metropolitan","h","S",737500,5.8677620246502
1.40068007706779,0.271049658344129,-0.734243378488858,-2.72248810884162,"Medianas","Moderna","2_o_más_plazas","Western_Metropolitan","h","SP",520000,5.7160033436348
1.40068007706779,0.295828657595678,-0.85255452110979,-2.86149043483878,"Medianas","Moderna","2_o_más_plazas","Western_Metropolitan","h","S",553100,5.74280365846917
1.40068007706779,0.0091951182637374,-0.741061736761492,-2.97946961898982,"Medianas","Desconocido","Hasta_1_plaza","Western_Metropolitan","h","S",418000,5.62117628177504
1.40068007706779,0.567857302791359,-0.727298754322154,-2.70952863784048,"Medianas","Moderna","Hasta_1_plaza","Western_Metropolitan","h","S",505000,5.70329137811866
1.40068007706779,0.392840980318081,-0.860256740640099,-2.93953524908993,"Medianas","Desconocido","Hasta_1_plaza","Western_Metropolitan","h","S",492000,5.69196510276736
1.40068007706779,0.310476738818891,-0.536384722686231,-3.10426452492661,"Grandes","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",472000,5.67394199863409
0.511546247972672,-0.435626801038166,-1.1276879040032,0.834646690763134,"Medianas","Moderna","2_o_más_plazas","Southern_Metropolitan","u","S",1203500,6.08044609461105
0.511546247972672,0.442110220230583,-1.17352242350303,0.778872967417589,"Medianas","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","VB",1250000,6.09691001300806
-0.300197331735948,-0.0247578820477552,0.573871282720589,0.335467067016227,"Medianas","Antigua","2_o_más_plazas","Eastern_Metropolitan","h","S",1475000,6.16879202031418
0.778065749363481,0.654910752796939,1.52440093229448,-0.764360038612594,"Medianas","Antigua","Hasta_1_plaza","Northern_Metropolitan","h","S",590500,5.77121990194953
0.853331093925313,0.410969643869397,1.19547827858297,-1.56439138174855,"Medianas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","S",895000,5.95182303531591
1.00006500233755,0.632249724698094,1.07375795682568,-1.72566479865159,"Grandes","Moderna","2_o_más_plazas","Western_Metropolitan","h","S",790000,5.89762709129044
0.41312013466045,0.281016907273856,0.815417937826207,-1.27889903539838,"Medianas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","S",825000,5.91645394854993
-1.37860785348437,1.87331990049894,0.146082434054844,-0.655884466529062,"Pequeñas","Moderna","Hasta_1_plaza","Northern_Metropolitan","u","SP",4e+05,5.60205999132796
-0.833252692613178,-0.688448248299212,-0.0351091237478198,0.322603592096603,"Medianas","Antigua","2_o_más_plazas","Southern_Metropolitan","h","SP",1300000,6.11394335230684
-0.833252692613178,1.23418583021301,-0.0390233664599194,0.409288053681854,"Medianas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","S",660000,5.81954393554187
-0.833252692613178,-1.06809223530621,0.184340999918434,0.376553389893263,"Pequeñas","Moderna","2_o_más_plazas","Southern_Metropolitan","t","S",825000,5.91645394854993
-0.833252692613178,-0.111981107868951,0.0939346198579363,0.365897824848332,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","S",682000,5.83378437465648
-0.833252692613178,0.884691412005177,0.054160863267134,0.553570164160989,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",3200500,6.50521783153181
-0.833252692613178,-1.0208634996889,0.179037832372922,0.402568327977345,"Medianas","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","PI",1110000,6.04532297878666
-0.403609548226438,0.875211243860797,0.151006803918418,0.566913619487942,"Grandes","Antigua","2_o_más_plazas","Southern_Metropolitan","h","S",2258000,6.35372393758895
-0.403609548226438,-0.994612387168371,0.205553670100123,0.566625631243108,"Medianas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","h","VB",1650000,6.21748394421391
0.778065749363481,0.308046604568247,0.968199669492519,-2.0721146567483,"Grandes","Moderna","2_o_más_plazas","Western_Metropolitan","h","SP",520000,5.7160033436348
2.01149875217499,0.972998445588313,-0.85823648633706,2.49816278690002,"Grandes","Moderna","2_o_más_plazas","Eastern_Metropolitan","h","S",1218000,6.08564728829686
2.01149875217499,0.478965977001216,-0.935637479321736,2.44853281276959,"Grandes","Desconocido","2_o_más_plazas","Eastern_Metropolitan","h","S",1010000,6.00432137378264
1.11407463900964,-1.51275956513433,1.68829406262729,0.319531717488773,"Pequeñas","Desconocido","2_o_más_plazas","Northern_Metropolitan","u","S",383000,5.58319877396862
1.11407463900964,0.281016907273856,1.71405230499106,0.434823011358062,"Medianas","Moderna","2_o_más_plazas","Northern_Metropolitan","h","S",6e+05,5.77815125038364
1.11407463900964,0.27853211205246,1.67844532290023,0.432903089728748,"Medianas","Antigua","Hasta_1_plaza","Northern_Metropolitan","h","S",487000,5.68752896121463
0.868227617069817,-0.735703710216907,1.06378295120446,1.17216891328119,"Pequeñas","Moderna","2_o_más_plazas","Eastern_Metropolitan","u","PI",650000,5.81291335664286
-0.599109951083182,-0.0468260849924027,0.256438825357597,-1.15669602366127,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",793000,5.8992731873176
-0.713697645158502,-0.43137113811369,-0.664670870928381,0.347370581120922,"Medianas","Antigua","Hasta_1_plaza","Southern_Metropolitan","h","PI",1700000,6.23044892137827
-0.180385690308338,-0.981679232267751,-0.783992140700878,0.53225903407031,"Medianas","Moderna","Hasta_1_plaza","Southern_Metropolitan","t","S",1060000,6.02530586526477
-0.180385690308338,0.410969643869397,-0.81985165457958,0.587072796600924,"Grandes","Desconocido","Hasta_1_plaza","Southern_Metropolitan","h","S",2400000,6.38021124171161
-1.11752798050312,-2.21906542404944,0.451393365599689,-0.977087355193858,"Pequeñas","Moderna","Hasta_1_plaza","Western_Metropolitan","u","S",530000,5.72427586960079
-1.11752798050312,-1.03418660542701,0.454802544736051,-1.09333860987808,"Pequeñas","Antigua","Hasta_1_plaza","Western_Metropolitan","u","SP",450000,5.65321251377534
0.362960404600977,-0.212535170707336,-1.31393009756342,0.411207975311441,"Pequeñas","Antigua","2_o_más_plazas","Southern_Metropolitan","h","SP",1250000,6.09691001300806
0.362960404600977,0.978877115366349,-1.28488894195735,0.347658569365755,"Grandes","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","S",2300000,6.36172783601759
2.92436301595344,0.435498546362825,1.53589112864291,-3.97859683513525,"Medianas","Moderna","2_o_más_plazas","Western_Victoria","h","SP",295000,5.46982201597816
2.92436301595344,0.713512022773493,1.62200446830937,-4.25650549104859,"Medianas","Moderna","2_o_más_plazas","Northern_Victoria","h","S",410000,5.61278385671974
1.60820939032921,-0.444179333042263,-2.16054291642526,0.640446617909281,"Medianas","Desconocido","2_o_más_plazas","South_Eastern_Metropolitan","t","S",1010000,6.00432137378264
1.60820939032921,0.67719090519643,-2.21483725081927,0.70706789846307,"Grandes","Moderna","2_o_más_plazas","South_Eastern_Metropolitan","h","S",1485000,6.17172645365323
-1.50572763641955,-0.066038564213983,-0.559238849489202,-0.309434608432346,"Medianas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","h","PI",3750000,6.57403126772772
-1.50572763641955,-1.51275956513433,-0.513151798201413,-0.3446651703391,"Medianas","Antigua","Hasta_1_plaza","Southern_Metropolitan","h","VB",1750000,6.24303804868629
1.33399053100797,-1.76602962081336,1.65874784344566,0.641790563050019,"Pequeñas","Desconocido","Hasta_1_plaza","Northern_Metropolitan","t","S",480750,5.68191929291052
1.33399053100797,0.376772445851552,1.7629172059455,0.572769380458769,"Grandes","Antigua","2_o_más_plazas","Northern_Metropolitan","h","SP",725000,5.86033800657099
1.23904012080857,-0.483363600463414,0.0409029444035332,1.86094079797062,"Pequeñas","Moderna","Hasta_1_plaza","Eastern_Metropolitan","u","S",695000,5.84198480459011
1.23904012080857,0.0423001677872637,-0.127283226323398,2.09334731125781,"Pequeñas","Moderna","2_o_más_plazas","Eastern_Metropolitan","h","S",655000,5.81624129999178
1.23904012080857,0.0213291879948291,-0.214406693141423,1.85018923684362,"Medianas","Antigua","2_o_más_plazas","Eastern_Metropolitan","u","VB",820000,5.91381385238372
1.23904012080857,0.654910752796939,0.037493765267171,1.9832398057887,"Grandes","Desconocido","2_o_más_plazas","Eastern_Metropolitan","h","S",990000,5.99563519459755
1.23904012080857,0.63415300982402,-0.114909168717383,2.02778198759992,"Pequeñas","Antigua","Hasta_1_plaza","Eastern_Metropolitan","h","S",883000,5.94596070357757
1.0999788431148,0.884691412005177,1.11138519321955,1.29609985448458,"Medianas","Desconocido","2_o_más_plazas","Eastern_Metropolitan","h","S",1130000,6.05307844348342
1.0999788431148,-0.111981107868951,1.08171270814386,1.19635992581666,"Medianas","Moderna","2_o_más_plazas","Eastern_Metropolitan","t","S",960000,5.98227123303957
1.0999788431148,0.379079910076431,1.11226905447714,1.20384762017279,"Medianas","Moderna","Hasta_1_plaza","Eastern_Metropolitan","h","S",9e+05,5.95424250943933
1.0999788431148,-0.115324458600772,1.16580579350728,1.17456881531838,"Medianas","Antigua","Hasta_1_plaza","Eastern_Metropolitan","h","S",806000,5.90633504180509
1.0999788431148,1.2688059859802,1.18146276435577,1.1730328780146,"Medianas","Desconocido","Hasta_1_plaza","Eastern_Metropolitan","h","S",1160000,6.06445798922692
1.0999788431148,0.468232008536341,1.04926237340152,1.34361791482211,"Medianas","Desconocido","2_o_más_plazas","Eastern_Metropolitan","h","PI",7e+05,5.84509804001426
0.808330628317117,-0.762703377997711,-0.702676905004013,1.42435061935447,"Grandes","Desconocido","2_o_más_plazas","Eastern_Metropolitan","t","S",1250800,6.0971878725709
0.808330628317117,-0.50115766444463,-0.786643724473544,1.30598745087844,"Pequeñas","Desconocido","Hasta_1_plaza","Eastern_Metropolitan","u","S",670000,5.82607480270083
0.808330628317117,1.48171136711234,-0.968592877639814,1.43356624317796,"Medianas","Desconocido","2_o_más_plazas","Eastern_Metropolitan","h","S",1615000,6.20817252666712
0.808330628317117,-1.08885983282072,-0.855963700246152,1.20135172205463,"Pequeñas","Desconocido","Hasta_1_plaza","Eastern_Metropolitan","u","S",620000,5.79239168949825
1.45338189149506,-0.381341130396959,-1.50067735469937,1.94282545548149,"Medianas","Desconocido","2_o_más_plazas","South_Eastern_Metropolitan","h","S",8e+05,5.90308998699194
0.137560546472746,0.504378343614306,-1.02528626401854,0.712155690782007,"Pequeñas","Moderna","Hasta_1_plaza","Southern_Metropolitan","t","S",470000,5.67209785793572
0.137560546472746,0.0273548250172305,-1.11215719904869,0.771481269142711,"Medianas","Desconocido","2_o_más_plazas","Southern_Metropolitan","u","S",1160000,6.06445798922692
0.190806513662485,-1.17534513877787,0.778674562689919,-1.01951762321245,"Medianas","Desconocido","Hasta_1_plaza","Western_Metropolitan","t","SP",715000,5.85430604180108
0.190806513662485,0.541606190270829,0.955951877780304,-1.14853635673477,"Grandes","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",1010000,6.00432137378264
0.190806513662485,0.3836828239457,0.931456294356231,-1.12674524623704,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",980000,5.9912260756925
1.9404081258971,0.846357043630963,-2.12304194592536,1.73460995473004,"Medianas","Desconocido","Hasta_1_plaza","South_Eastern_Metropolitan","h","S",802000,5.90417436828416
-1.9494044401716,-1.76602962081336,0.0820656258276583,-0.441621212643746,"Pequeñas","Antigua","Hasta_1_plaza","Northern_Metropolitan","h","SP",1126000,6.05153839051533
-1.9494044401716,-1.41109292324408,0.148481486039641,-0.482131559033025,"Grandes","Desconocido","Hasta_1_plaza","Northern_Metropolitan","h","S",1746000,6.24204423936955
-1.9494044401716,-1.52240061026571,0.113505833418524,-0.430581663272462,"Pequeñas","Antigua","Hasta_1_plaza","Northern_Metropolitan","u","S",799000,5.90254677931399
-1.9494044401716,-1.23630474600198,0.230301785312244,-0.491731167181505,"Medianas","Moderna","Hasta_1_plaza","Northern_Metropolitan","h","PI",1285000,6.10890312766731
-0.857819211579353,0.358166696744427,0.45505507652374,0.0118642763139702,"Grandes","Desconocido","Hasta_1_plaza","Northern_Metropolitan","h","S",2042000,6.31005573775089
-0.857819211579353,-0.0278880791632804,0.496091492054155,0.122067777864322,"Grandes","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","PI",1650000,6.21748394421391
0.985608870576375,-0.325263494205688,-0.228043409686782,1.66597275646487,"Medianas","Desconocido","2_o_más_plazas","Eastern_Metropolitan","t","S",1235000,6.09166695759568
0.985608870576375,-0.784706171286976,-0.0582157823388386,1.74017772745631,"Medianas","Moderna","2_o_más_plazas","Eastern_Metropolitan","u","S",777000,5.89042101880091
0.329153080523048,0.637951401713583,1.1766646603859,-0.692650965739595,"Medianas","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","S",972000,5.98766626492627
0.511546247972672,0.360506746535623,-1.17364868939701,1.02337498697197,"Pequeñas","Antigua","2_o_más_plazas","Southern_Metropolitan","h","S",1225000,6.08813608870055
0.511546247972672,0.669805716945252,-1.18652781057877,1.19923980826091,"Medianas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","h","S",1292000,6.11126251365907
0.511546247972672,-0.301937886024499,-1.25306993668473,1.20855142816592,"Grandes","Moderna","2_o_más_plazas","Southern_Metropolitan","t","S",912000,5.95999483832842
0.362960404600977,0.67534846172752,-1.16026450463943,0.433191077972763,"Grandes","Antigua","2_o_más_plazas","Southern_Metropolitan","h","PI",1565000,6.19451434188247
0.362960404600977,0.851209902726463,-1.19006325560911,0.464581796620343,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","PI",640000,5.80617997398389
1.79535038632574,0.626523418331809,-2.27658127295537,0.801720034812048,"Grandes","Antigua","2_o_más_plazas","South_Eastern_Metropolitan","h","S",1485000,6.17172645365323
1.79535038632574,0.523122946205211,-2.21799389816759,0.838870518348662,"Grandes","Moderna","2_o_más_plazas","South_Eastern_Metropolitan","h","SP",1137500,6.05595140532915
-1.9494044401716,2.29023602063927,0.339142985887785,-0.354360774569647,"Medianas","Desconocido","Hasta_1_plaza","Northern_Metropolitan","u","PI",1560000,6.19312459835446
-0.160838276017223,-1.5418956360568,1.17047763158307,-0.539921200089404,"Pequeñas","Desconocido","Hasta_1_plaza","Northern_Metropolitan","t","S",530000,5.72427586960079
-0.160838276017223,0.258484276469168,1.0221152062046,-0.462932342734699,"Medianas","Antigua","2_o_más_plazas","Northern_Metropolitan","h","S",876000,5.94250410616808
-0.160838276017223,0.0541362987620727,1.13966875346174,-0.439221310606558,"Medianas","Desconocido","Hasta_1_plaza","Northern_Metropolitan","h","S",802000,5.90417436828416
-0.160838276017223,-0.812733385714443,1.05532313631054,-0.710218248652348,"Medianas","Moderna","2_o_más_plazas","Northern_Metropolitan","t","S",755000,5.87794695162919
-1.34801516622566,-1.15318911558513,-0.348879870186581,-0.584367385819649,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","h","S",1335000,6.12548126570059
-1.34801516622566,3.13681857823524,-0.421609025095551,-0.476179801980132,"Pequeñas","Moderna","Hasta_1_plaza","Southern_Metropolitan","u","S",545000,5.73639650227664
-1.03670800237351,-0.931172633547328,-0.635503449428423,0.112276177552801,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",740000,5.86923171973098
-1.03670800237351,-1.73159553254068,-0.53853124288316,-0.00157517509450277,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",698000,5.84385542262316
-1.03670800237351,-1.73159553254068,-0.517697370383229,0.00504855452821344,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","h","VB",780000,5.89209460269048
-1.03670800237351,-2.6848917676396,-0.497621093246904,0.0656220819481349,"Pequeñas","Desconocido","2_o_más_plazas","Southern_Metropolitan","t","S",1190000,6.07554696139253
-1.03670800237351,-2.13966217967698,-0.526030919383345,-0.0337338623936996,"Pequeñas","Desconocido","2_o_más_plazas","Southern_Metropolitan","h","PI",1170000,6.06818586174616
-1.03670800237351,-0.981679232267751,-0.602800582898214,0.0793495216014416,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","S",660000,5.81954393554187
-0.180385690308338,0.601419547650504,0.840166053038238,0.245710730823146,"Medianas","Antigua","2_o_más_plazas","Northern_Metropolitan","h","S",1115000,6.04727486738418
-0.180385690308338,-0.298089877916206,0.77476031997782,0.0781975686234711,"Medianas","Moderna","Hasta_1_plaza","Northern_Metropolitan","u","PI",550000,5.74036268949424
-0.180385690308338,0.147950458624493,0.96428542678042,0.00850441346185196,"Medianas","Antigua","2_o_más_plazas","Northern_Metropolitan","h","S",1171000,6.06855689507236
-0.180385690308338,0.341669657108992,0.915799323507833,-0.0702123733596718,"Grandes","Antigua","2_o_más_plazas","Northern_Metropolitan","h","SP",1060000,6.02530586526477
-0.180385690308338,0.392840980318081,0.874510376189729,0.159698241808264,"Medianas","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","S",996000,5.9982593384237
-0.180385690308338,-1.35875831665126,0.70581914188706,0.193680854655801,"Pequeñas","Moderna","2_o_más_plazas","Northern_Metropolitan","h","S",617500,5.7906369619317
0.46264080897571,0.63984652406992,1.06592947140148,0.273165610129214,"Medianas","Desconocido","2_o_más_plazas","Northern_Metropolitan","h","S",817000,5.91222205653242
0.46264080897571,-1.39341748988288,1.32224923609791,0.168721873467896,"Pequeñas","Moderna","Hasta_1_plaza","Northern_Metropolitan","t","S",575000,5.75966784468963
0.46264080897571,-0.53288384548881,1.27527832355254,0.254830358565117,"Medianas","Moderna","2_o_más_plazas","Northern_Metropolitan","h","SP",635000,5.80277372529198
0.46264080897571,0.493848996260045,1.0962332859468,-0.00627898308763201,"Medianas","Antigua","2_o_más_plazas","Northern_Metropolitan","h","S",860000,5.93449845124357
-1.71353382234705,-1.28393757790727,-0.189658577929302,0.118323930686122,"Pequeñas","Desconocido","Hasta_1_plaza","Northern_Metropolitan","h","PI",1e+06,6
-1.71353382234705,-1.80138205887162,-0.156450647823356,0.10229258507742,"Medianas","Desconocido","Hasta_1_plaza","Northern_Metropolitan","h","VB",1250000,6.09691001300806
-1.71353382234705,4.62953286925734,-0.125768035596276,0.179281442432125,"Pequeñas","Moderna","Hasta_1_plaza","Northern_Metropolitan","u","PI",615000,5.78887511577542
-1.71353382234705,-1.16053338845605,-0.0452103952629271,-0.00954284985822998,"Pequeñas","Antigua","Hasta_1_plaza","Northern_Metropolitan","u","SP",314000,5.49692964807322
-1.71353382234705,-1.5418956360568,-0.169582300792977,0.0757016705047625,"Pequeñas","Antigua","Hasta_1_plaza","Northern_Metropolitan","h","S",1341000,6.1274287778516
1.59548770461422,0.873624603500846,0.0834545506609811,2.29983488254189,"Medianas","Desconocido","Hasta_1_plaza","Eastern_Metropolitan","h","S",930000,5.96848294855393
1.77078406852962,-1.08885983282072,0.043807059964158,2.4135902391074,"Pequeñas","Antigua","2_o_más_plazas","Eastern_Metropolitan","u","S",609000,5.78461729263288
1.59548770461422,0.813542549771706,0.189770433357746,2.15334486218861,"Grandes","Desconocido","2_o_más_plazas","Eastern_Metropolitan","h","S",1085000,6.03542973818455
-0.0837754677839867,0.106128761111798,0.859863532492805,0.656477963517983,"Medianas","Moderna","2_o_más_plazas","Eastern_Metropolitan","h","PI",1100000,6.04139268515823
-0.0837754677839867,0.489613727921105,0.832968897083756,0.739418577924762,"Grandes","Desconocido","Hasta_1_plaza","Eastern_Metropolitan","h","S",1185000,6.07371835034612
1.68388063193163,-0.159573219202202,2.49576445436822,-0.707626354452119,"Grandes","Moderna","2_o_más_plazas","Northern_Metropolitan","h","S",5e+05,5.69897000433602
0.956555108841098,0.521053253571695,-1.84891869018352,0.335755055260515,"Medianas","Desconocido","2_o_más_plazas","Southern_Metropolitan","u","PI",630000,5.79934054945358
0.956555108841098,0.444306803769604,-1.79853859850178,0.242926844459877,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","S",760000,5.88081359228079
0.956555108841098,0.867258983285923,-1.86823737195623,0.23899100511891,"Grandes","Antigua","2_o_más_plazas","Southern_Metropolitan","h","S",2100000,6.32221929473392
3.28747157476953,0.502279154161419,-3.52484590043769,1.26250122596312,"Grandes","Antigua","2_o_más_plazas","South_Eastern_Metropolitan","h","S",795000,5.90036712865647
-0.907657621105653,-1.67612141917454,0.062746944055029,-0.952992338739908,"Medianas","Antigua","2_o_más_plazas","Western_Metropolitan","h","PI",1315000,6.11892575282578
-0.907657621105653,-1.3846673732126,0.0253722394490243,-0.97593540221616,"Pequeñas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","VB",830000,5.91907809237607
-0.907657621105653,-0.975259665908841,0.0237307828278328,-1.01126196020443,"Pequeñas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","S",940000,5.9731278535997
3.21063308383432,6.85365242257297,-0.48499450385293,4.56995021761277,"Medianas","Desconocido","2_o_más_plazas","Eastern_Victoria","h","S",1085000,6.03542973818455
-0.644388152932862,-0.496686706201525,-0.263397859989747,-1.16600764356601,"Medianas","Desconocido","Hasta_1_plaza","Western_Metropolitan","h","S",835000,5.9216864754836
-1.90762433082229,-2.33888195809711,-0.344586829792633,-0.32604193053017,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","h","S",807500,5.90714253100314
-1.60673781325867,0.992009573632661,-0.393451730747247,-0.000519218197779754,"Medianas","Moderna","Hasta_1_plaza","Southern_Metropolitan","u","S",1430000,6.15533603746506
-1.60673781325867,0.353474168437472,-0.44282169527733,0.0685019643929247,"Grandes","Antigua","2_o_más_plazas","Southern_Metropolitan","h","S",2920000,6.46538285144842
-1.60673781325867,0.353474168437472,-0.35102639038351,0.0662940545187769,"Pequeñas","Antigua","Hasta_1_plaza","Southern_Metropolitan","u","VB",4e+05,5.60205999132796
-2.52328379123034,2.9093312546455,-0.241427594444362,-0.270652191510433,"Pequeñas","Desconocido","Hasta_1_plaza","Southern_Metropolitan","u","S",6e+05,5.77815125038364
-2.52328379123034,2.82318390020588,-0.241427594444362,-0.270652191510433,"Pequeñas","Moderna","Hasta_1_plaza","Southern_Metropolitan","u","VB",6e+05,5.77815125038364
-0.644388152932862,0.695475855264532,-0.21112377989895,-1.14181663103054,"Grandes","Desconocido","2_o_más_plazas","Western_Metropolitan","h","VB",1300000,6.11394335230684
-0.644388152932862,-0.105319597054534,-0.224129166974682,-1.14728840767528,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","VB",1e+06,6
0.778065749363481,0.68086812769994,0.639150749887118,-1.83999613170595,"Medianas","Desconocido","Hasta_1_plaza","Western_Metropolitan","h","S",650000,5.81291335664286
0.778065749363481,0.472536031351262,0.948628455932021,-1.81542113484439,"Pequeñas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",565000,5.75204844781944
1.08583947412334,1.50853298068437,1.56442722067315,1.39228792813734,"Grandes","Moderna","2_o_más_plazas","Eastern_Metropolitan","h","S",1387000,6.14207646107328
2.92436301595344,0.830051329286808,2.87999156962504,-2.61718040744717,"Grandes","Antigua","2_o_más_plazas","Western_Metropolitan","h","SP",535000,5.72835378202123
0.208384084988148,0.320152970558259,0.369446800433017,-1.50112996404688,"Medianas","Desconocido","2_o_más_plazas","Western_Metropolitan","h","S",865000,5.93701610746481
0.208384084988148,0.374460958147346,0.223609692933499,-1.51034558786982,"Medianas","Antigua","2_o_más_plazas","Western_Metropolitan","h","S",1070000,6.02938377768521
0.208384084988148,-3.02804855070423,0.176386248600255,-1.61526930493819,"Pequeñas","Desconocido","Hasta_1_plaza","Western_Metropolitan","u","SP",245000,5.38916608436453
0.208384084988148,0.408717072617983,0.485990220538958,-1.56275944836325,"Grandes","Antigua","2_o_más_plazas","Western_Metropolitan","h","SP",750000,5.8750612633917
0.208384084988148,0.114599319405174,0.498364278145063,-1.54912800479173,"Medianas","Antigua","Hasta_1_plaza","Western_Metropolitan","h","S",632000,5.80071707828238
