"Suburb","Address","Rooms","Distance","Lattitude","Longtitude","SellerG","Date","Postcode","Bedroom2","Bathroom","YearBuilt","CouncilArea","CarImp","LandsizeImp","sqrt_distance_std","log_landsize_std","lattitude_std","longtitude_std","log_room_land_std","rooms_cat","year_built_cat","car_cat","Regionname","Type","Method","bath_cat","bed_cat","sell_rate_cat","may_have_water","Price","log_price","price_label","price_label_high","kmeans_cluster"
"Coburg","3 Mavis St",3,7.8,-37.7493,144.9559,"Nelson","4/03/2017",3058,3,2,1940,"Moreland",2,423,-0.304290130513396,-0.0187795697083857,0.758152232078666,-0.381342139878772,0.125704173688451,"Medianas","Antigua","Muchas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",1202000,6.07990446766672,TRUE,FALSE,5
"Brunswick East","33 Holmes St",2,4,-37.75995,144.97413,"Nelson","16/09/2017",3057,2,2,1900,"",1,224,-1.20554884712463,-0.879821772417607,0.624096687627472,-0.205894543146898,0.433800817679332,"Pequeñas","Antigua","Pocas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",950000,5.97772360528885,TRUE,FALSE,5
"Sunshine","166a Morris St",2,12.6,-37.7922,144.8283,"Jas","19/11/2016",3020,2,1,NA,"Brimbank",1,427,0.555991366092782,-0.00603196332683402,0.21815384175437,-1.6093790758635,-0.429414509004379,"Pequeñas","Desconocido","Pocas_plazas","Western_Metropolitan","u","SP","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",550000,5.74036268949424,FALSE,FALSE,1
"Flemington","16/60 Farnham St",2,4.4,-37.7826,144.9311,"Nelson","13/05/2017",3031,2,1,1970,"Moonee Valley",1,251,-1.09458331684539,-0.725679086262489,0.338992642386358,-0.62002016505475,0.281523544814648,"Pequeñas","Antigua","Pocas_plazas","Northern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",450000,5.65321251377534,FALSE,FALSE,1
"Brighton","6/138 New St",1,11.2,-37.9181,144.993,"hockingstuart","15/10/2016",3186,1,1,1965,"Bayside",1,375,0.325225173108187,-0.181914631359075,-1.36659667903409,-0.024287513507223,-1.18311355343526,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Más_populares","TRUE",375000,5.57403126772772,FALSE,FALSE,2
"North Melbourne","18 Melrose St",2,2.3,-37.795,144.942,"Jellis","19/11/2016",3051,2,2,1900,"Melbourne",0,109,-1.75507525095775,-1.85541030976827,0.182909191570029,-0.515117323344257,1.39758291861083,"Pequeñas","Antigua","Pocas_plazas","Northern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",1010000,6.00432137378264,TRUE,FALSE,3
"Templestowe Lower","253 Thompsons Rd",4,13.8,-37.768,145.1027,"hockingstuart","13/08/2016",3107,4,3,1970,"Manningham",2,728,0.74376563203617,0.716575875683063,0.522768318347547,1.03147778333861,-0.215824243780671,"Grandes","Antigua","Muchas_plazas","Eastern_Metropolitan","h","VB","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",1e+06,6,TRUE,FALSE,5
"Oakleigh","19 Westgate St",4,12.3,-37.9054,145.08669,"Woodards","3/06/2017",3166,4,2,NA,"Monash",2,568,0.507666128018218,0.380435632752809,-1.20673701569797,0.87739571950547,0.116248076809233,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","PI","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",1410000,6.14921911265538,TRUE,TRUE,4
"Cairnlea","16 Westbury St",3,14.8,-37.76048,144.78847,"HAR","29/07/2017",3023,3,2,2008,"Brimbank",2,316,0.894089493373124,-0.413769954867763,0.617425378842609,-1.99270753323262,0.515914440293719,"Medianas","Moderna","Muchas_plazas","Western_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",640000,5.80617997398389,FALSE,FALSE,5
"Coburg","4/34 Gladstone St",2,7.8,-37.7449,144.9754,"Barry","29/04/2017",3058,2,1,1975,"Moreland",1,136,-0.304290130513396,-1.55566697435358,0.813536682368294,-0.193671918470511,1.10146703523781,"Pequeñas","Moderna","Pocas_plazas","Northern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",650000,5.81291335664286,FALSE,FALSE,1
"Viewbank","81 Martins La",3,13.8,-37.7327,145.0913,"Buckingham","3/12/2016",3084,3,2,1970,"Banyule",4,704,0.74376563203617,0.67117196453468,0.967102658171463,0.92176288466904,-0.555897663310869,"Medianas","Antigua","Muchas_plazas","Eastern_Metropolitan","h","SP","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",880000,5.94448267215017,FALSE,FALSE,5
"Pascoe Vale","9 Dorset Rd",3,8.5,-37.72392,144.94951,"Barry","1/07/2017",3044,3,1,NA,"Moreland",2,287,-0.164894562377838,-0.544146727218134,1.0776198112495,-0.442840227817291,0.644713411128023,"Medianas","Desconocido","Muchas_plazas","Northern_Metropolitan","h","SP","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",8e+05,5.90308998699194,FALSE,FALSE,1
"Newport","26 Mirls St",4,6.2,-37.84445,144.87966,"Sweeney","9/09/2017",3015,4,2,1910,"",2,409,-0.648571130555659,-0.0643654218293102,-0.439536505435441,-1.11508458501585,0.555666211062703,"Grandes","Antigua","Muchas_plazas","Western_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",1567000,6.19506899646859,TRUE,TRUE,3
"Essendon","53 Market St",3,8,-37.7445,144.9054,"Nelson","6/05/2017",3040,3,1,NA,"Moonee Valley",2,363,-0.263846075583024,-0.225964796088054,0.818571632394616,-0.867359892757006,0.330382073353432,"Medianas","Desconocido","Muchas_plazas","Western_Metropolitan","h","VB","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",1070000,6.02938377768521,TRUE,FALSE,1
"Airport West","6 Kittyhawk St",4,13.5,-37.7263,144.8679,"Brad","17/09/2016",3042,5,3,1980,"Moonee Valley",4,531,0.697613578734267,0.289202503425689,1.04766185859279,-1.22826416469603,0.206377115529007,"Grandes","Moderna","Muchas_plazas","Western_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",773000,5.88817949391832,FALSE,FALSE,5
"Montmorency","50 Kirwana Gr",3,16.2,-37.72588,145.13443,"Barry","27/05/2017",3094,3,1,NA,"Banyule",3,615,1.09625289395378,0.488113425572429,1.05294855612051,1.33685091796876,-0.375054473256992,"Medianas","Desconocido","Muchas_plazas","Eastern_Metropolitan","h","PI","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",7e+05,5.84509804001426,FALSE,FALSE,1
"Hughesdale","6/2 Paddington Rd",2,13,-37.8934,145.0853,"Gary","12/11/2016",3166,2,1,1970,"Monash",1,678,0.619538768662727,0.620203573457879,-1.05568851490796,0.864018201158785,-1.04807143066048,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",375500,5.57460994134019,FALSE,FALSE,2
"Templestowe Lower","6 Magnolia Dr",5,12.4,-37.77156,145.1226,"Barry","27/05/2017",3107,5,2,1980,"Manningham",2,665,0.523839365128413,0.593981605767911,0.477957263113176,1.22299765031435,0.203859650742291,"Grandes","Moderna","Muchas_plazas","Eastern_Metropolitan","h","PI","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",1225000,6.08813608870055,TRUE,FALSE,5
"Brunswick West","1/455 Albion St",1,5.9,-37.7586,144.9452,"Walshe","7/05/2016",3055,1,1,2000,"Moreland",1,412,-0.717898782039466,-0.0544670354117991,0.641089643966374,-0.484320158805527,-1.30901879635078,"Pequeñas","Moderna","Pocas_plazas","Northern_Metropolitan","u","PI","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",265000,5.42324587393681,FALSE,FALSE,1
"Moonee Ponds","1/31 Holberg St",3,6.9,-37.7709,144.9334,"Jellis","10/09/2016",3039,3,2,1997,"Moonee Valley",2,214,-0.493059775864142,-0.941678328929449,0.48626493065667,-0.597884703042298,1.03743414083693,"Medianas","Moderna","Muchas_plazas","Western_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",832000,5.92012332629072,FALSE,FALSE,5
"Oak Park","1/9 Cartwright St",2,11.5,-37.7151,144.9191,"hockingstuart","6/08/2016",3046,2,1,1995,"Moreland",1,189,0.375838204425088,-1.10993696608885,1.18864045933015,-0.73550953207526,0.661131189369643,"Pequeñas","Moderna","Pocas_plazas","Northern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",476000,5.67760695272049,FALSE,FALSE,1
"Doncaster","5 Iskandar Pl",5,13.9,-37.7863,145.1105,"Jellis","22/05/2016",3108,5,4,2007,"Manningham",2,500,0.759037964280941,0.20772863599923,0.292419354642838,1.10654587190197,0.585438240939363,"Grandes","Moderna","Muchas_plazas","Eastern_Metropolitan","h","VB","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",1650000,6.21748394421391,TRUE,TRUE,3
"Prahran","210/10 Hillingdon Pl",2,4.5,-37.8513,144.9943,"hockingstuart","23/04/2016",3181,2,1,1999,"Stonnington",1,105,-1.06763966916345,-1.90604884984376,-0.525760024636401,-0.011776165413193,1.4476086381366,"Pequeñas","Moderna","Pocas_plazas","Southern_Metropolitan","u","PI","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",510000,5.70757017609794,FALSE,FALSE,2
"East Melbourne","4/24 Hotham St",2,1.5,-37.8144,144.9896,"Biggin","13/05/2017",3002,2,1,NA,"Melbourne",1,944,-2.08680910702505,1.0684890381423,-0.061285884707109,-0.0570095008296919,-1.49093180717114,"Pequeñas","Desconocido","Pocas_plazas","Northern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",810000,5.90848501887865,FALSE,FALSE,2
"Lalor","168 Darebin Dr",3,16.3,-37.67024,145.03644,"Langwell","29/07/2017",3075,3,1,1960,"Whittlesea",2,534,1.11035238298196,0.29683307673439,1.75331010478344,0.393783995107047,-0.186088972523797,"Medianas","Antigua","Muchas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",544000,5.73559889969818,FALSE,FALSE,1
"Yarraville","347 Williamstown Rd",3,7,-37.8224,144.8818,"Jas","18/06/2016",3013,2,1,1950,"Maribyrnong",2,341,-0.471500213042954,-0.310643816796575,-0.161984885233811,-1.09448898123055,0.414036320363046,"Medianas","Antigua","Muchas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",781500,5.89292898235521,FALSE,FALSE,2
"Bentleigh","11 Wilson St",4,13,-37.9155,145.0243,"Buxton","22/08/2016",3204,4,4,2012,"Glen Eira",2,579,0.619538768662727,0.406414903475968,-1.33386950386291,0.276947252138084,0.0905832035971821,"Grandes","Moderna","Muchas_plazas","Southern_Metropolitan","h","PI","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",2520000,6.40140054078154,TRUE,TRUE,4
"Footscray","9 Swan St",3,6.4,-37.7947,144.8871,"Jas","20/05/2017",3011,3,1,NA,"Maribyrnong",0,210,-0.603281065705252,-0.967234241440095,0.186685404089815,-1.04348117746311,1.06268077925851,"Medianas","Desconocido","Pocas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",831000,5.91960102378411,FALSE,FALSE,1
"Burwood","2/22 Scott Gr",3,11.7,-37.8525,145.0973,"Jellis","10/09/2016",3125,3,2,NA,"Whitehorse",2,160,0.409214226821183,-1.33554756907607,-0.540864874715366,0.979507568179296,1.42653683037002,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","t","VB","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",780000,5.89209460269048,FALSE,FALSE,3
"Sunbury","1 Hume St",3,31.7,-37.58025,144.71759,"Leeburn","8/07/2017",3429,3,1,NA,"Hume",1,582,2.92111505995216,0.413414522051378,2.8860479869578,-2.67486472776697,-0.301259565448517,"Medianas","Desconocido","Pocas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",487000,5.68752896121463,FALSE,FALSE,1
"Balwyn North","10 Hood St",4,9.2,-37.7985,145.0707,"Jellis","28/08/2016",3104,4,2,NA,"Boroondara",3,620,-0.0311300520107935,0.499080474803672,0.138853378839669,0.723506137950488,-0.0009609419098605,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",2155000,6.33344727449675,TRUE,TRUE,3
"Windsor","207/152 Peel St",2,5.1,-37.8558,144.9903,"Jellis","3/09/2016",3181,2,2,2012,"Port Phillip",1,230,-0.911909575979421,-0.844019956325349,-0.582403212432654,-0.050272621086879,0.398432270172345,"Pequeñas","Moderna","Pocas_plazas","Southern_Metropolitan","u","VB","Muchos_baños","Pocos_dormitorios","Menos_populares","TRUE",580000,5.76342799356294,FALSE,FALSE,3
"Deer Park","43 Poole St",3,14.8,-37.77371,144.76919,"Bells","24/06/2017",3023,3,1,NA,"Brimbank",2,693,0.894089493373124,0.649842024812353,0.45089440672163,-2.17826044957926,-0.534825855544294,"Medianas","Desconocido","Muchas_plazas","Western_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",716000,5.85491302230786,FALSE,FALSE,1
"Fitzroy North","5/35 Jamieson St",3,3.5,-37.7912,144.9825,"Collins","8/10/2016",3068,3,2,2000,"Yarra",1,112,-1.35238249586399,-1.81863638082127,0.230741216820174,-0.125340709650238,1.90377936868917,"Medianas","Moderna","Pocas_plazas","Northern_Metropolitan","t","S","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",1015000,6.00646604224923,TRUE,FALSE,3
"Brighton","7 Carpenter St",3,11.2,-37.9152,144.993,"Buxton","25/02/2017",3186,3,2,NA,"Bayside",2,470,0.325225173108187,0.123923154940375,-1.33009329134312,-0.024287513507223,-0.0152715824885569,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares","TRUE",2375000,6.37566361396089,TRUE,TRUE,4
"Taylors Lakes","2 Glover Ct",4,15.5,-37.69274,144.76971,"Barry","24/06/2017",3038,4,2,NA,"Brimbank",2,684,0.996312875503439,0.632136894528535,1.47009416580218,-2.17325591034121,-0.132407131399844,"Grandes","Desconocido","Muchas_plazas","Western_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",716000,5.85491302230786,FALSE,FALSE,5
"Elwood","10/125 Ormond Rd",1,7.7,-37.8857,144.9884,"Chisholm","3/12/2016",3184,1,1,2001,"Port Phillip",1,345,-0.324706614433311,-0.294848615279988,-0.958765726901049,-0.0685584375315789,-1.07154628083749,"Pequeñas","Moderna","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",510000,5.70757017609794,FALSE,FALSE,2
"Bentleigh East","1/38 Kennedy St",4,13.9,-37.9198,145.0789,"Buxton","18/06/2016",3165,4,2,2010,"Glen Eira",1,316,0.759037964280941,-0.413769954867763,-1.387995216646,0.802423872081325,0.900842299171811,"Grandes","Moderna","Pocas_plazas","Southern_Metropolitan","t","S","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",1045000,6.01911629044707,TRUE,FALSE,4
"Brunswick","5/185 Brunswick Rd",4,5.2,-37.7772,144.9653,"Nelson","7/05/2016",3056,4,2,NA,"Moreland",1,95,-0.886863998754114,-2.0416042060337,0.40696446774188,-0.290875469046048,2.50897672725504,"Grandes","Desconocido","Pocas_plazas","Northern_Metropolitan","t","PI","Muchos_baños","Muchos_dormitorios","Más_populares","FALSE",860000,5.93449845124357,FALSE,FALSE,3
"Essendon","27 Miller St",3,7.5,-37.75126,144.89558,"Rendina","3/06/2017",3040,3,2,1910,"Moonee Valley",1,276,-0.365941248179525,-0.597079413615805,0.733480976949583,-0.961868691435363,0.697005513537133,"Medianas","Antigua","Pocas_plazas","Western_Metropolitan","h","S","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",1320000,6.12057393120585,TRUE,FALSE,5
"Bentleigh","2/531 South Rd",3,13,-37.9336,145.043,"Ray","3/09/2016",3204,3,2,1997,"Glen Eira",2,362,0.619538768662727,-0.22970113826402,-1.56170099255446,0.456918182411663,0.334073198837471,"Medianas","Moderna","Muchas_plazas","Southern_Metropolitan","t","PI","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",895000,5.95182303531591,FALSE,FALSE,4
"Toorak","232 Williams Rd",3,4.6,-37.8435,145.0043,"Marshall","3/12/2016",3142,3,1,NA,"Stonnington",2,386,-1.04099376876594,-0.142756437569393,-0.42757849912286,0.0844649737704747,0.248180690784962,"Medianas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",1635000,6.21351775699631,TRUE,TRUE,2
"Hampton","3 Willis St",2,13.7,-37.9358,144.9996,"hockingstuart","29/04/2017",3188,2,1,NA,"Bayside",2,171,0.728437864281828,-1.2454923222788,-1.58939321769931,0.0392316383539758,0.795046073544119,"Pequeñas","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Más_populares","TRUE",840000,5.92427928606188,FALSE,FALSE,2
"Preston","12 Youngman St",2,8.8,-37.7351,145.0066,"Love","8/10/2016",3072,2,1,NA,"Darebin",3,475,-0.106917117706195,0.138255809109446,0.936892958013443,0.106600435782653,-0.571956130941641,"Pequeñas","Desconocido","Muchas_plazas","Northern_Metropolitan","h","PI","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",780000,5.89209460269048,FALSE,FALSE,1
"Caulfield South","9/434 Kooyong Rd",2,9.3,-37.8937,145.0137,"Biggin","20/05/2017",3162,2,1,2003,"Glen Eira",1,505,-0.0124421622981458,0.221205594754018,-1.05946472742775,0.174931644603199,-0.653902069848882,"Pequeñas","Moderna","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",630000,5.79934054945358,FALSE,FALSE,2
"Preston","145 Murray Rd",3,8.4,-37.73912,145.01298,"Love","3/06/2017",3072,3,1,1930,"Darebin",2,470,-0.184447098139783,0.123923154940375,0.88629171024883,0.168002282581957,-0.0152715824885569,"Medianas","Antigua","Muchas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",881000,5.94497590841205,FALSE,FALSE,1
"Oakleigh","1231 North Rd",4,14,-37.9107,145.0975,"Woodards","18/03/2017",3166,4,1,NA,"Monash",2,683,0.774255458176728,0.630155294789752,-1.27345010354687,0.981432390963034,-0.130449512704738,"Grandes","Desconocido","Muchas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Muchos_dormitorios","Menos_populares","FALSE",991000,5.99607365448528,TRUE,FALSE,2
"Alphington","77A Fulham Rd",3,5.7,-37.7753,145.0267,"Jellis","9/09/2017",3078,3,1,1994,"",1,268,-0.765100921193039,-0.636918261548893,0.430880480366953,0.300045125542131,0.736362237288636,"Medianas","Moderna","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",1170000,6.06818586174616,TRUE,FALSE,1
"Vermont","1 Bahama Ct",4,17.2,-37.83944,145.18641,"M.J","3/06/2017",3133,4,2,NA,"Whitehorse",2,600,1.2353506060458,0.454669178708773,-0.376473756355633,1.83711235944633,0.0429128948734915,"Grandes","Desconocido","Muchas_plazas","Eastern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",1270000,6.10380372095596,TRUE,FALSE,3
"Parkville","11/2 MacArthur Rd",2,2.6,-37.7896,144.9584,"Woodards","22/08/2016",3052,2,2,1990,"Melbourne",1,2427,-1.64608904539967,2.34745058414415,0.25088101692555,-0.357281855082855,-2.75441553891286,"Pequeñas","Moderna","Pocas_plazas","Northern_Metropolitan","u","SP","Muchos_baños","Pocos_dormitorios","Menos_populares","FALSE",734600,5.86605092400927,FALSE,FALSE,3
"Carlton","50 Dorrit St",3,1.6,-37.79945,144.96653,"hockingstuart","26/08/2017",3053,3,1,1880,"",1,9405,-2.04115075780498,4.18213263321459,0.126895372527088,-0.279037808926518,-4.02436917563237,"Medianas","Antigua","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",1760000,6.24551266781415,TRUE,TRUE,1
"Collingwood","43 Campbell St",2,2,-37.80298,144.98894,"Kay","27/05/2017",3066,2,1,1880,"Yarra",0,144,-1.87143326274387,-1.47825029372483,0.0824619385447235,-0.0633614160156477,1.02498724048116,"Pequeñas","Antigua","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",1135000,6.05499586152914,TRUE,FALSE,1
"Canterbury","3 Leeds St",4,8.4,-37.83057,145.08482,"Kay","12/08/2017",3126,4,2,2006,"Boroondara",2,650,-0.184447098139783,0.563080877360417,-0.264823739521668,0.859398626478139,-0.064186820520639,"Grandes","Moderna","Muchas_plazas","Southern_Metropolitan","h","SA","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",2725000,6.43536650661266,TRUE,TRUE,3
"Elwood","50 John St",2,7.2,-37.87964,144.9856,"Chisholm","27/05/2017",3184,2,1,1930,"Port Phillip",1,249,-0.428838220665716,-0.73651452949063,-0.882486234002124,-0.0955059565031043,0.292227859020001,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",1410000,6.14921911265538,TRUE,TRUE,2
"Preston","23 Dean St",4,8.8,-37.7365,145.0173,"Nelson","14/05/2016",3072,4,3,1950,"Darebin",2,654,-0.106917117706195,0.571390248084424,0.919270632921317,0.209578454709407,-0.0723956323990064,"Grandes","Antigua","Muchas_plazas","Northern_Metropolitan","h","SP","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",1260000,6.10037054511756,TRUE,FALSE,5
"Camberwell","46 Athelstan Rd",5,7.8,-37.8424,145.0639,"Marshall","15/10/2016",3124,5,2,1920,"Boroondara",4,730,-0.304290130513396,0.720291716641603,-0.413732386550431,0.65806216330555,0.0790781272146308,"Grandes","Antigua","Muchas_plazas","Southern_Metropolitan","h","S","Muchos_baños","Muchos_dormitorios","Menos_populares","FALSE",2608000,6.41630758705988,TRUE,TRUE,3
"Yarraville","16/11 Berry St",3,7,-37.8122,144.8965,"Jas","28/05/2016",3013,3,2,2007,"Maribyrnong",1,169,-0.471500213042954,-1.26142689642155,-0.0335936595622504,-0.953014506630382,1.35331315575877,"Medianas","Moderna","Pocas_plazas","Western_Metropolitan","t","VB","Muchos_baños","Pocos_dormitorios","Más_populares","FALSE",8e+05,5.90308998699194,FALSE,FALSE,3
"Coburg North","19 Golf Rd",2,6.7,-37.73285,144.97274,"Nelson","3/06/2017",3058,2,1,NA,"Moreland",1,303,-0.536652782449735,-0.470668470940105,0.965214551911615,-0.219272061493583,0.0295990323939984,"Pequeñas","Desconocido","Pocas_plazas","Northern_Metropolitan","h","PI","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",7e+05,5.84509804001426,FALSE,FALSE,1
"Melbourne","32/2 Exhibition St",1,2.8,-37.8157,144.9727,"Castran","19/11/2016",3000,1,1,1920,"Melbourne",1,1751,-1.57689763839826,1.90527357445384,-0.0776494722926992,-0.219657026050167,-3.24504289866984,"Pequeñas","Antigua","Pocas_plazas","Northern_Metropolitan","u","VB","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",7e+05,5.84509804001426,FALSE,FALSE,2
"Canterbury","2/20 Margaret St",2,9,-37.8257,145.0856,"Fletchers","23/04/2016",3126,2,1,NA,"Boroondara",1,118,-0.0688130457345911,-1.7479547870687,-0.203523222951009,0.866905435334393,1.29142780766075,"Pequeñas","Desconocido","Pocas_plazas","Southern_Metropolitan","u","SP","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",690500,5.83916368291465,FALSE,FALSE,2
"Bundoora","12 Norwood Ct",3,12.1,-37.70602,145.05945,"Barry","8/07/2017",3083,3,1,1960,"Banyule",1,612,0.475121203369544,0.481490316140811,1.30293382492789,0.615234856368862,-0.368511515772027,"Medianas","Antigua","Pocas_plazas","Northern_Metropolitan","h","S","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",730000,5.86332286012046,FALSE,FALSE,1
"Bentleigh East","30 Browns Rd",2,13.9,-37.9218,145.0563,"Anderson","27/06/2016",3165,2,1,NA,"Glen Eira",2,318,0.759037964280941,-0.405224669866759,-1.41316996677761,0.58491889752593,-0.035052776925837,"Pequeñas","Desconocido","Muchas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",772500,5.88789848809687,FALSE,FALSE,2
"St Kilda","2/63 Carlisle St",2,6.1,-37.8676,144.9834,"Marshall","4/06/2016",3182,2,1,1960,"Port Phillip",1,292,-0.671490125725233,-0.52075369009788,-0.730934238209501,-0.116679007123686,0.0790781272146308,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Menos_populares","TRUE",465000,5.66745295288995,FALSE,FALSE,2
"Armadale","9 Baldwin St",2,6.3,-37.85459,145.02147,"Jellis","12/08/2017",3143,2,1,1925,"Stonnington",2,369,-0.625836232645037,-0.203760640121694,-0.567172488602991,0.249711009748915,-0.234078717079984,"Pequeñas","Antigua","Muchas_plazas","Southern_Metropolitan","h","SP","Pocos_baños","Pocos_dormitorios","Más_populares","TRUE",1480000,6.17026171539496,TRUE,TRUE,2
"South Yarra","6/90 Clowes St",2,2.7,-37.83041,144.98494,"Castran","24/06/2017",3141,2,1,1970,"Melbourne",1,708,-1.6111729288696,0.678845770783994,-0.262809759511121,-0.101857871689334,-1.10600394829305,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","u","PI","Pocos_baños","Pocos_dormitorios","Menos_populares","FALSE",945000,5.97543180850926,TRUE,FALSE,2
"Hadfield","20 Bedford St",3,12.1,-37.711,144.9478,"hockingstuart","3/09/2016",3046,3,1,1960,"Moreland",2,597,0.475121203369544,0.447880075872957,1.24024869710008,-0.45929746261774,-0.335308021944464,"Medianas","Antigua","Muchas_plazas","Northern_Metropolitan","h","PI","Pocos_baños","Pocos_dormitorios","Más_populares","FALSE",605000,5.78175537465247,FALSE,FALSE,1
"Armadale","18/41 Kooyong Rd",2,6.3,-37.8596,145.0198,"Marshall","8/10/2016",3143,3,1,1960,"Stonnington",1,903,-0.625836232645037,1.00834775579336,-0.6302352376828,0.233638739505324,-1.43151834623362,"Pequeñas","Antigua","Pocas_plazas","Southern_Metropolitan","u","S","Pocos_baños","Pocos_dormitorios","Más_populares","TRUE",645000,5.80955971463527,FALSE,FALSE,2
"Mordialloc","9A Montgomery St",3,21.5,-38.00644,145.08478,"hockingstuart","8/07/2017",3195,3,2,2007,"Kingston",2,304,1.79180662622669,-0.466205787562188,-2.47856539234994,0.859013661921282,0.567715701853808,"Medianas","Moderna","Muchas_plazas","South_Eastern_Metropolitan","t","S","Muchos_baños","Pocos_dormitorios","Menos_populares","TRUE",1627000,6.21138755293686,TRUE,TRUE,4
